50912,23015,46999,27897,117422,-2526,319,30638,18618,15559,2537,9431
48332,22227,36181,26104,117384,6481,62,23553,11094,13150,-4200,20034
41352,16577,30706,24775,113266,-4497,982,29255,16706,16387,-3494,14526
55285,20440,34000,34845,115877,3558,680,16711,15971,14376,4779,43261
74433,41557,27700,32876,107949,5000,606,32628,9806,11621,-10028,9314
41171,17321,33469,23850,116377,-9569,302,9251,12843,8099,-17401,22803
47657,13277,36679,34380,98249,6273,972,18204,16981,12327,-26375,14133
43349,7467,28065,35882,112776,5753,592,14337,14217,9640,-12480,13024
46855,15351,38000,31504,116250,1662,121,30283,14623,8750,4334,16830
43203,19663,35000,23540,124846,-2919,16,26823,16290,14761,-24294,23884
48109,14930,35564,33178,124056,7947,623,33594,14176,15868,2502,23076
89680,32704,83130,56976,129955,92027,527,26375,18601,16095,-18701,35872
44529,9433,51999,35095,134711,29106,116,22054,13759,16779,-7146,13514
77690,21380,64429,56309,114818,26931,46,24554,15320,11108,-23279,16113
76147,21936,82961,54211,123932,10431,252,21593,7809,11070,-34897,43148
83933,41286,61999,42646,115012,26588,614,8834,7240,9795,-20130,22403
78491,22181,59999,56309,118530,27383,8,7564,12673,8034,-22037,32097
75649,19339,64148,56309,95903,69551,687,24100,13344,15756,-550,18291
72076,18946,50999,53130,114213,1010,84,12603,9650,10875,-16918,14032
58599,-261,51499,58861,102042,28059,356,11429,15312,15064,-8393,30776
72560,17385,51999,55175,119193,32108,267,26971,18311,13674,-19605,22759
84974,33021,60859,51952,125659,74333,600,25636,17750,7886,4442,13460
55512,20095,43999,35417,122648,34552,672,35090,8656,14358,-33990,25521
72222,23077,90999,49144,137736,56804,826,32337,7443,16441,-9487,9686
70221,39822,68118,30398,148525,145378,946,10384,9574,11223,4641,9847
58782,7667,53338,51115,98501,51584,60,26064,11769,9997,-622,24367
67412,17442,60144,49969,111123,33157,855,18997,12877,11822,-14550,42269
47744,12089,38999,35655,117512,21682,652,23206,14757,8431,-33338,22722
77106,30469,69480,46636,112151,70759,156,10849,13221,11551,-1860,18603
74005,21122,57379,52883,120205,74555,406,10589,12594,15874,-10624,31969
88623,29089,47564,59534,121764,51805,770,13196,13659,15271,-4208,32934
76326,42396,57199,33929,124267,50127,583,33163,8383,13757,-32106,18686
45443,9906,44999,35537,163071,20315,345,31879,15001,15893,-10750,22707
59785,17879,59206,41905,119319,22123,374,23317,15064,8891,-32248,40394
44914,10218,44630,34695,130075,37364,690,18087,18184,15623,-22670,37055
56605,16800,41999,39805,127294,24018,793,19545,8777,16403,-35287,31624
71186,23896,43696,47290,119864,27283,402,9129,16717,7030,-4667,14534
81656,28748,58232,52907,114769,30609,832,23181,11249,11690,-25011,21918
85352,15844,71668,69507,124419,76020,46,26049,11787,14397,-12551,39849
58101,14837,79649,43264,113587,50237,951,33904,11635,12204,-22326,19579
94174,15380,67705,78794,114890,53255,199,12104,19183,8978,-3549,7322
57522,33647,50909,23875,140981,148753,597,21594,7566,7818,-27570,17876
96657,19461,90211,77195,120673,64080,623,21501,13055,11353,-14093,20818
74720,19756,82735,54963,109356,33306,558,7027,7869,13972,-5115,20640
77655,22432,93892,55222,123055,61211,924,14950,15049,7577,307,33720
58521,13922,41467,44599,115514,30387,401,34693,10356,10644,-26051,10433
84585,30361,65479,54223,108010,25118,341,30410,15709,11582,-1273,29639
79938,18774,63311,61164,114787,38538,708,11293,10922,7171,-34653,28183
70399,13469,61199,56929,102337,25538,974,30929,9543,12349,6089,34990
49782,6466,52999,43315,110864,25335,334,17651,11704,16262,-895,38471
77409,29396,63232,48012,118450,93563,375,11238,12919,13821,6079,11869
65007,27602,50947,37405,116581,7015,867,12129,13853,11953,-20735,9767
65013,9838,57735,55175,94738,49696,151,14398,8902,10842,6573,35102
68613,15082,63014,53530,123431,39497,249,27064,17717,7182,-20883,17113
84998,29610,83352,55388,126912,71321,998,7055,9011,9855,-19314,43008
42021,-6554,67899,48576,111585,27338,986,15636,10850,16201,43,20652
69756,19279,48499,50477,96491,51169,797,9619,17451,7245,-7969,33678
80988,36843,86960,44144,141088,85872,496,27522,13513,11608,-13600,34365
129834,8404,48384,121429,107690,418543,860,18594,11151,11365,-34202,27514
70484,12489,62417,57994,114190,56902,823,13557,10472,11194,-1999,26190
86041,38750,47871,47290,122092,61988,35,27549,12008,9627,5603,36289
65536,24157,45775,41378,136440,16378,377,25066,13780,14638,-15898,19529
60753,15753,43199,45000,113053,31693,822,26246,17326,12463,-17516,22937
54741,12095,40999,42646,117643,40382,440,30071,19205,14522,-18805,33190
83879,23077,87141,60802,124646,80555,436,7299,11191,16281,-8553,24856
80074,48069,52403,32005,110709,67727,99,20282,10308,15892,-14156,39973
65665,10540,56489,55124,109162,53932,184,20204,11527,16411,-24064,15978
74717,14321,32500,60395,107182,37017,979,25348,8231,12170,1594,31413
48060,5687,57057,42373,95443,32835,403,31159,11582,11350,-25723,40820
70676,21704,59181,48972,103008,27810,39,15774,14856,11459,-18475,19840
90513,28272,69813,62241,100892,58823,881,13573,16328,16526,-10917,35654
77236,16737,49775,60499,110690,39787,707,22585,12580,7610,-32870,19629
69781,13777,57999,56003,118930,17914,668,24234,8716,7967,-15682,34906
69626,21122,52766,48503,116803,54816,286,18591,15496,15922,1320,34866
52204,17212,78094,34992,136972,54939,6,20361,8578,12063,-2974,24289
83396,34310,78423,49085,110466,49672,771,24926,7624,13235,-21449,16215
85095,21069,91734,64025,109062,38032,481,17168,8472,11981,-25387,8316
69563,15401,74438,54162,105067,29701,3,13359,18265,15382,-2504,14255
89504,48903,72003,40601,134634,118353,39,19871,8986,14770,6868,29184
85290,18278,100744,67011,110660,58884,487,9427,12546,9741,-33848,9419
60626,20595,64535,40030,117225,104859,386,17021,8809,16821,-30591,35452
85581,30457,78231,55124,114866,68376,624,26500,11220,12336,-15774,40462
55080,-3759,55999,58840,109915,31773,651,36743,9027,14694,-4850,18195
65755,9832,50822,55922,104394,39307,81,35624,7448,12131,-5163,43264
48030,3969,58344,44060,125350,35000,820,22631,14822,8353,-32826,38807
63404,14115,48136,49289,111916,31784,113,20904,13197,13336,-24275,9173
57286,15149,63999,42137,116735,30341,431,22253,17675,12207,-21986,23148
66804,14551,72084,52253,82456,41685,738,24637,12502,11908,-7585,39744
44216,1507,46110,42709,108629,42810,480,20060,14732,11989,5365,13711
57035,345,49198,56689,103048,52165,561,35492,14103,7995,-26223,40156
64274,12508,68702,51766,95252,39409,352,36357,7037,13830,-27923,7069
67263,7194,51696,60068,97801,42136,936,17745,9673,7235,-32437,33029
118144,38449,50838,79695,81024,74043,599,35856,10926,13113,-17520,21240
115923,37515,76799,78407,104698,81198,542,22331,8851,11489,-6754,32508
53941,9306,43100,44635,124397,25082,871,17552,17540,16735,-17874,19584
83703,20268,77110,63434,125480,69279,735,33812,15112,14380,-20214,11734
56991,6874,57009,50117,109978,36810,555,33302,18568,16035,-718,34660
72343,16420,59869,55922,70082,12072,56,31823,15713,9367,-33489,28947
95382,24822,95157,70559,89307,57660,268,28690,7212,13130,-6412,19979
64809,15174,58839,49635,111679,21407,303,25238,7175,10202,-33025,17165
78401,14042,79694,64358,104731,12392,842,29980,7113,13216,-29715,19116
56668,13458,43769,43210,93692,21108,524,8001,18171,15034,-16408,33283
50825,9064,56299,41760,78999,23041,51,29396,16372,11352,-26496,33915
56563,8961,52577,47602,98777,50701,588,18145,13963,12465,744,32447
67027,13281,66150,53746,100715,33989,53,8507,13340,12631,-21818,40622
80817,19238,61642,61578,89471,44167,80,23076,12682,11714,-32340,27109
80654,26344,60898,54309,120103,52467,931,20084,18491,8984,-19329,31086
68721,49431,68056,19290,125018,54691,379,17428,16000,14481,-31852,30533
37903,4479,24710,33424,157848,33607,473,24827,17543,10871,-11190,29909
64624,15225,67632,49398,90298,31326,781,24762,18597,13017,-20526,17354
75437,31539,89599,43898,106829,54965,30,8763,11039,16740,-22735,43120
71001,37515,84537,33486,125164,67771,602,10102,14554,10611,-23883,38794
81056,20801,91784,60255,125430,38181,849,11020,10330,12132,-4893,29244
91468,24508,84620,66960,117307,52623,560,13926,12102,15459,-11179,30316
81082,21255,78766,59826,90071,49159,817,16711,13443,13782,-23922,29595
60419,5265,59814,55154,109033,30265,916,35031,18243,11953,-1304,34243
43718,9811,51999,33906,88434,40880,811,10658,16931,9512,-8828,12102
74469,33283,66942,41185,146466,124984,59,33708,12398,10014,-27349,14930
70250,10340,76370,59910,119237,32666,163,9034,11901,7542,-5956,43860
72643,18929,67999,53714,116963,25384,438,13012,14578,13753,-21282,41213
63772,12763,65360,51009,89822,55995,276,24552,10423,14974,-22286,21782
58828,37577,125742,21250,135629,117314,751,12657,15938,15239,-15444,7215
74854,13909,62693,60945,115208,33172,821,20466,9351,14377,4230,39226
63364,20024,67498,43339,130999,37556,659,34243,10194,15120,1278,39933
76314,41933,93284,34380,132267,101218,218,31520,13655,12229,4894,16521
73635,9711,62999,63924,98727,26975,198,30875,9455,11843,-34729,26674
56535,14377,44991,42157,101723,25773,52,31007,14488,14171,-31121,32246
80111,33942,85101,46169,125593,100292,88,11650,16145,9699,4446,36074
95480,46550,58999,48930,96683,77283,778,29838,14593,12224,-21695,38784
74094,18823,76032,55271,128405,73388,910,13181,10136,8495,-337,11684
48259,16417,36329,31842,94882,28343,388,16177,15063,13794,-8044,21613
38505,16964,35112,21540,127632,7986,396,34810,12780,15249,-28833,18044
54920,18968,51601,35952,125846,2001,106,7390,11301,8370,-17723,9871
44362,8945,46902,35417,129220,4994,537,33060,7808,11376,-5202,33250
48318,17452,47999,30866,128980,-910,744,36619,14635,11627,-28598,10337
45701,10659,42577,35041,130178,-3388,990,26633,18369,16448,-13438,34284
30741,13354,35903,17386,142410,-2005,326,16521,18020,7557,2002,30121
50913,6676,30896,44236,118151,-1057,38,35609,13097,12045,-9237,31721
38126,6557,50445,31568,132114,6338,23,19793,11329,14176,-30312,38153
51624,15969,35000,35655,129385,1009,5,32420,13814,11284,-25770,35619
64311,26328,50958,37983,106177,3118,379,7978,11433,13814,-30220,17912
44489,21786,31474,22702,113778,-284,547,23924,13446,9275,-8230,15563
54950,5865,52999,49085,126970,-631,777,16777,10526,16462,-31937,22151
56103,13106,62637,42997,116228,31172,713,9168,16584,16490,-8594,7753
69398,18898,75966,50500,103582,-443,647,29018,13140,9587,-22403,12591
89834,22639,90563,67195,100501,3040,379,9486,17755,10981,-16891,28090
59726,7724,55343,52001,125174,3235,80,26202,8787,7468,3916,43438
63959,16060,63123,47898,142360,6298,134,31765,10957,13321,-9939,31314
61540,19676,52892,41863,118686,4815,212,14491,7511,12114,-19934,41730
38046,8301,26236,29744,123803,3885,933,14752,11123,11057,5412,38258
65611,23137,62582,42473,124128,-4083,997,30042,17622,13390,-16369,21449
53911,12939,38999,40971,118193,5074,146,17711,17752,16431,138,30784
43117,13815,40347,29302,128517,970,110,8980,15187,10591,-17943,33048
40683,9148,31021,31534,139118,-2511,775,31268,13663,13015,-4591,19986
37731,9386,41999,28345,135740,13683,465,28970,10201,11249,-19160,34001
63929,19971,40177,43958,113065,-11058,412,19773,11144,7973,-7809,29509
62140,13960,57999,48179,133281,4955,122,33876,16381,9662,-16783,43840
69004,13291,55570,55713,126611,10832,385,35453,7475,7764,-11716,13088
56447,19444,43577,37002,139189,-1859,76,11285,16162,14930,-12656,40570
41646,8835,36031,32811,116555,-6054,98,10054,8777,8644,-5079,29426
51529,13517,35000,38011,126718,13928,863,33262,11087,12420,-15259,18293
46637,15853,39999,30784,119377,9064,478,23528,11067,7582,5157,17469
47319,8573,35560,38745,120576,1630,634,27826,15312,13479,-1889,37783
50753,20235,37000,30518,122343,2288,147,28905,14567,11983,-26881,10334
36157,-810,33627,36968,135936,-2092,332,10475,17141,13603,-12162,28344
42918,-5845,57999,48764,121606,-3362,542,12469,8598,9077,-27627,12728
72955,19576,61007,53378,111234,813,409,25478,12406,7054,-9046,16812
67538,14655,58001,52883,123632,25970,330,8351,9914,16258,-27302,25049
54752,9752,47999,45000,123037,8235,385,28138,14932,13573,-18445,13849
50160,-2970,41999,53130,131802,-8290,308,17900,16472,8023,-34615,9961
40349,10194,37967,30154,128009,458,170,12822,13989,10314,-30255,18799
54142,11935,42999,42207,122209,153,354,22119,9349,14349,-19444,40851
74976,14921,53730,60054,105645,1594,318,13256,11304,13471,-20789,41214
54503,6819,46999,47683,111791,-4406,509,28224,18715,12213,5672,43668
48170,9594,39710,38576,135623,5360,859,21756,14418,12550,-24517,18467
57145,16489,42842,40656,113806,5015,223,25748,9509,7062,-31862,24352
37140,16481,24000,20658,125014,7366,851,10729,18215,9417,-31427,35783
51311,8875,56999,42436,126472,-2144,467,22710,10513,10136,5738,36787
42515,16541,41999,25974,120631,7876,40,16719,15965,8194,-33380,30264
39358,7011,37000,32347,117818,1904,587,29129,9816,15934,-8871,12551
35877,1112,43457,34765,126923,-1632,793,10759,11011,7928,-5852,22735
43191,9976,28938,33215,123467,1741,300,12799,17768,7777,-35077,27597
67289,16717,50999,50572,137591,4960,233,23320,13714,10462,-9187,27858
51325,13631,33258,37694,131306,1788,417,29885,12350,11995,-34927,19376
65756,13206,43999,52549,129393,-1982,727,33264,17522,8313,6972,31789
40413,-1329,30982,41742,119335,-6173,456,27198,16410,7956,-11376,23331
48801,18017,51999,30784,139150,10442,105,26124,19265,8313,-22690,39609
50086,13430,34457,36656,119134,3089,744,31999,15104,14466,-7052,15953
53683,13447,41584,40236,113913,2737,702,24779,11493,10800,-30625,41901
48995,13113,51873,35882,126398,535,732,33747,7542,15740,-6421,11985
59167,14562,43199,44604,121035,2830,693,24874,14743,8027,-33650,16709
67804,16550,43256,51254,119685,4867,36,18489,15401,13865,-17473,39352
33041,-324,19071,33366,120388,9354,167,17195,11246,9144,-29114,40924
74565,15724,58618,58840,105417,599,117,18054,15623,10545,-32494,16622
44430,14174,32243,30256,131717,-3604,126,15126,7991,12230,-26340,32392
36422,13879,20242,22543,126076,179,686,8390,10870,7274,-26195,21846
51079,14209,35951,36869,115803,6905,705,24137,12665,13923,-3478,28742
34756,2631,29504,32124,127139,-460,281,24125,11276,11548,-12025,44341
48902,5587,55499,43315,137108,19854,215,29882,9960,10867,1956,23727
46236,10062,37000,36173,128063,-5100,860,9591,15176,16499,-22420,40206
46426,6620,48099,39805,130350,2449,515,9195,10636,15113,2963,23071
39656,16208,36674,23448,131922,-4968,794,31373,18353,13161,-6652,26329
45575,18759,33774,26816,116797,3131,514,24252,12957,12404,-12363,31966
66507,20897,31727,45609,128902,1517,787,12887,11897,9232,-14824,43840
82905,29894,58250,53011,110708,6079,827,12562,12364,16617,-15758,35945
50676,6461,35000,44215,116587,-214,21,18784,8007,9743,-1228,14254
89014,26075,69021,62938,111481,6061,544,27021,13373,11048,-3505,33419
47903,13616,36000,34286,117449,-4245,129,7843,14748,8517,-15728,11547
53936,20721,29220,33215,114365,-421,47,19198,18197,7087,6013,43869
61446,22694,46170,38751,125670,-2707,81,16205,13556,8895,3564,18415
45252,8693,41583,36559,118545,214,159,14733,16092,9759,5767,33719
